"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/20/2020","AQS","360610115","3","3.8","ug/m3 LC","16","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"04/21/2020","AQS","360610115","3","5","ug/m3 LC","21","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"04/22/2020","AQS","360610115","3","4.6","ug/m3 LC","19","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"04/23/2020","AQS","360610115","3","6.9","ug/m3 LC","29","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"04/24/2020","AQS","360610115","3","4.6","ug/m3 LC","19","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"04/25/2020","AQS","360610115","3","6.6","ug/m3 LC","28","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"04/26/2020","AQS","360610115","3","2.9","ug/m3 LC","12","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"04/27/2020","AQS","360610115","3","1","ug/m3 LC","4","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"04/28/2020","AQS","360610115","3","4.3","ug/m3 LC","18","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"04/29/2020","AQS","360610115","3","5.3","ug/m3 LC","22","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"04/30/2020","AQS","360610115","3","4.6","ug/m3 LC","19","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"05/01/2020","AQS","360610115","3","2","ug/m3 LC","8","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"05/02/2020","AQS","360610115","3","4.8","ug/m3 LC","20","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/18/2020","AQS","360610115","3","7.6","ug/m3 LC","32","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/19/2020","AQS","360610115","3","12","ug/m3 LC","50","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/20/2020","AQS","360610115","3","9.5","ug/m3 LC","40","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/21/2020","AQS","360610115","3","7.4","ug/m3 LC","31","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/22/2020","AQS","360610115","3","12.5","ug/m3 LC","52","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/23/2020","AQS","360610115","3","5.5","ug/m3 LC","23","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/24/2020","AQS","360610115","3","4","ug/m3 LC","17","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/25/2020","AQS","360610115","3","8","ug/m3 LC","33","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/26/2020","AQS","360610115","3","8","ug/m3 LC","33","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/27/2020","AQS","360610115","3","10.7","ug/m3 LC","45","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/28/2020","AQS","360610115","3","8.7","ug/m3 LC","36","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/29/2020","AQS","360610115","3","8.4","ug/m3 LC","35","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/30/2020","AQS","360610115","3","8.4","ug/m3 LC","35","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"07/31/2020","AQS","360610115","3","5.3","ug/m3 LC","22","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/01/2020","AQS","360610115","3","7.5","ug/m3 LC","31","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/02/2020","AQS","360610115","3","8.6","ug/m3 LC","36","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/03/2020","AQS","360610115","3","7.2","ug/m3 LC","30","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/04/2020","AQS","360610115","3","9.2","ug/m3 LC","38","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/06/2020","AQS","360610115","3","7.1","ug/m3 LC","30","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/07/2020","AQS","360610115","3","8.1","ug/m3 LC","34","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/08/2020","AQS","360610115","3","4","ug/m3 LC","17","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/09/2020","AQS","360610115","3","8.4","ug/m3 LC","35","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/10/2020","AQS","360610115","3","14.7","ug/m3 LC","56","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/11/2020","AQS","360610115","3","13.5","ug/m3 LC","54","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/12/2020","AQS","360610115","3","13","ug/m3 LC","53","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/13/2020","AQS","360610115","3","6.5","ug/m3 LC","27","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/14/2020","AQS","360610115","3","6.7","ug/m3 LC","28","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/15/2020","AQS","360610115","3","5.3","ug/m3 LC","22","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/16/2020","AQS","360610115","3","2.7","ug/m3 LC","11","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/17/2020","AQS","360610115","3","5.4","ug/m3 LC","23","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/18/2020","AQS","360610115","3","3.7","ug/m3 LC","15","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/19/2020","AQS","360610115","3","6.3","ug/m3 LC","26","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/20/2020","AQS","360610115","3","0.1","ug/m3 LC","0","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/21/2020","AQS","360610115","3","7.4","ug/m3 LC","31","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/22/2020","AQS","360610115","3","9.1","ug/m3 LC","38","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/23/2020","AQS","360610115","3","7.1","ug/m3 LC","30","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/24/2020","AQS","360610115","3","6.1","ug/m3 LC","25","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/25/2020","AQS","360610115","3","7.8","ug/m3 LC","33","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/26/2020","AQS","360610115","3","0.4","ug/m3 LC","2","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/27/2020","AQS","360610115","3","8.6","ug/m3 LC","36","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/28/2020","AQS","360610115","3","9","ug/m3 LC","38","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/29/2020","AQS","360610115","3","4.1","ug/m3 LC","17","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/30/2020","AQS","360610115","3","1.3","ug/m3 LC","5","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"08/31/2020","AQS","360610115","3","2.2","ug/m3 LC","9","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/01/2020","AQS","360610115","3","2.2","ug/m3 LC","9","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/02/2020","AQS","360610115","3","4.4","ug/m3 LC","18","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/03/2020","AQS","360610115","3","5.8","ug/m3 LC","24","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/04/2020","AQS","360610115","3","6.1","ug/m3 LC","25","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/05/2020","AQS","360610115","3","2.9","ug/m3 LC","12","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/06/2020","AQS","360610115","3","6.8","ug/m3 LC","28","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/07/2020","AQS","360610115","3","2.8","ug/m3 LC","12","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/08/2020","AQS","360610115","3","5.9","ug/m3 LC","25","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/10/2020","AQS","360610115","3","3.6","ug/m3 LC","15","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/11/2020","AQS","360610115","3","4","ug/m3 LC","17","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/12/2020","AQS","360610115","3","2.5","ug/m3 LC","10","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/13/2020","AQS","360610115","3","4.3","ug/m3 LC","18","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/14/2020","AQS","360610115","3","1.2","ug/m3 LC","5","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/15/2020","AQS","360610115","3","1.1","ug/m3 LC","5","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/16/2020","AQS","360610115","3","3.7","ug/m3 LC","15","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/17/2020","AQS","360610115","3","6.5","ug/m3 LC","27","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/18/2020","AQS","360610115","3","4.9","ug/m3 LC","20","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/19/2020","AQS","360610115","3","1.2","ug/m3 LC","5","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/20/2020","AQS","360610115","3","1.7","ug/m3 LC","7","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/21/2020","AQS","360610115","3","1.6","ug/m3 LC","7","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/22/2020","AQS","360610115","3","1.5","ug/m3 LC","6","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/23/2020","AQS","360610115","3","9.5","ug/m3 LC","40","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/24/2020","AQS","360610115","3","14.6","ug/m3 LC","56","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/25/2020","AQS","360610115","3","18.1","ug/m3 LC","64","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/26/2020","AQS","360610115","3","7.5","ug/m3 LC","31","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/27/2020","AQS","360610115","3","3.7","ug/m3 LC","15","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/28/2020","AQS","360610115","3","4.3","ug/m3 LC","18","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/29/2020","AQS","360610115","3","4.8","ug/m3 LC","20","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"09/30/2020","AQS","360610115","3","2.6","ug/m3 LC","11","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/01/2020","AQS","360610115","3","4.3","ug/m3 LC","18","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/02/2020","AQS","360610115","3","4.3","ug/m3 LC","18","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/03/2020","AQS","360610115","3","3.1","ug/m3 LC","13","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/04/2020","AQS","360610115","3","2.8","ug/m3 LC","12","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/05/2020","AQS","360610115","3","4.5","ug/m3 LC","19","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/06/2020","AQS","360610115","3","7.2","ug/m3 LC","30","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/07/2020","AQS","360610115","3","7","ug/m3 LC","29","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/08/2020","AQS","360610115","3","2.7","ug/m3 LC","11","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/09/2020","AQS","360610115","3","5.3","ug/m3 LC","22","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/10/2020","AQS","360610115","3","7.7","ug/m3 LC","32","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/11/2020","AQS","360610115","3","7","ug/m3 LC","29","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/12/2020","AQS","360610115","3","1.2","ug/m3 LC","5","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/13/2020","AQS","360610115","3","0.3","ug/m3 LC","1","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/14/2020","AQS","360610115","3","6.5","ug/m3 LC","27","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/15/2020","AQS","360610115","3","7.3","ug/m3 LC","30","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/16/2020","AQS","360610115","3","3.9","ug/m3 LC","16","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/17/2020","AQS","360610115","3","5.3","ug/m3 LC","22","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/18/2020","AQS","360610115","3","7.6","ug/m3 LC","32","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/19/2020","AQS","360610115","3","6.8","ug/m3 LC","28","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/20/2020","AQS","360610115","3","8.1","ug/m3 LC","34","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/21/2020","AQS","360610115","3","5.8","ug/m3 LC","24","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/22/2020","AQS","360610115","3","12.5","ug/m3 LC","52","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"10/23/2020","AQS","360610115","3","5.1","ug/m3 LC","21","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
